4378	IJCCM-16-106-g001	what does magnetic resonance imaging of the brain of the patient show?	bilateral t2 weighted globus pallidus hyperintensities
4379	1477-7819-6-118-2	what shows pseudomyxoma peritonei with scalloping of hepatic margin?	ct scan of abdomen
4380	ATM-05-47-g001	what does ct scan at the level of the carina show?	leiomyoma
4381	JPN-6-55-g003	what is a cyst within a cyst typical of?	of myelocystocele
4382	cios-5-202-g002	where was the fusion defect seen?	on the axial t1 magnetic resonance image
4383	ijms-16-25050-g001	what shows mild vermian cerebellar atrophy?	the mri
4384	1470-7330-14-18-12	what does axial unenhanced ct image of the abdomen show?	a hepatic mass on the right lobe with hyperattenuating components suggesting acute bleeding
4385	JOMFP-16-438-g002	what does magnetic resonance imaging show involvement of?	of superficial and deeper tissues
4386	mjhid-2-3-e2010027f1	what does mri scan show occlusion and dilatation of?	left transverse and lateral sinus
4387	OJO-5-135-g001	what are showing the bilateral zygomatic mass?	arrows in the MRI
4388	rjv00502	what does slice from the ct abdomen show?	the position of the nail in the abdomen
4389	1472-6815-12-6-1	what does mri of the patient with the arrow point to?	a large soft tissue mass in the right middle ear and infratemporal fossa
4390	jls9991433550004	what shows a rim enhancing fluid collection with small bubbles of air anteriorly?	ct sagittal view
4391	jgc-11-59-g002	what does abdominal ct scan show?	the encircling gastric wall thickening
4392	1806-3713-jbpneu-41-01-00065-gf05	what shows sphenoid sinus hypoplasia with cystic fibrosis?	axial ct scan of the sinuses
4393	1757-1626-2-9086-3	what demonstrates irregular lateral condyle due to nonunion and collapse of subchondral bone?	axial and lateral ct of left knee one year after trochleaplasty
4394	12878_2015_29_Fig1_HTML	what shows ring enhanced lesion in the right temporal lobe with surrounding edema at the time of diagnosis?	mri of the head
4395	rju06702	what shows a high intensity tumor in t1wi which suggest bleeding in the tumor?	mri
4396	LJM-2-211-g003	what shows bony expansion?	horizontal section through maxillary antrum
4397	JOMFP-16-297-g003	what does ct scan show?	hyperdense mass in left maxillary sinus and thinning of infra orbital margin
4398	mjhid-2-3-e2010027f2	what does mri scan show post contrast enhancement of on the left side?	the sinus wall
4399	1749-799X-5-52-3	what demonstrates the entire cuboid bone replaced with abnormal signal intensity?	the mri
4400	AIAN-15-202-g004	what does magnetic resonance imaging show?	syrinx in the cervical and dorsal regions
4401	13017_2015_52_Fig2_HTML	when does enhanced ct show?	the extension of the hematoma from within the retrocrural space to the right pleural space, and the extravasation of the retrocrural space
4402	LI-32-192-g002	what is the organized hematoma displacing?	the aorta anteriorly
4403	omv04604	what shows bilateral internal capsule involvement?	mri
4404	1757-1626-2-9105-2	what does ct abdomen show?	contrast in inferior vena cava and hepatic venous system
4405	ymj-46-859-g002	where does chest ct scan show a homogenous low density mass?	anterior to the intra abdominal esophagus
4406	IJRI-23-195-g003	what does the t2w weighted coronal image show?	absence of altered signal in the dentate nuclei
4407	crj-02-113-g002	where does abdominal ct show subcutaneous fluid collection?	in the right flank
4408	13256_2015_624_Fig4_HTML	what does coronal t2 weighted magnetic resonance image of the facial area show the ethmoidonasal, and intraorbital extension, with?	infiltration of the jugal and temporozygomatic soft parts
4409	JCVJS-5-3-g003	what shows basilar invagination, atlantoaxial dislocation, and chiari malformation?	t2 weighted magnetic resonance imaging with the head in extension position
4410	cro-0007-0164-g02	what does ct scan of the abdomen and pelvis show?	an abnormal soft tissue mass occupying the anorectal junction
4411	1746-1340-15-18-7	what demonstrates multiple heterogeneous and low signal intensity nodules within the extended flexor hallucis longus tendon sheath?	axial mri of the left ankle
4412	jkns-57-58-g003	what is the right bulbus oculi markedly larger than?	the left bulbus oculi
4413	abd-90-02-0265-g04	what does mri show?	fingerlike projections located on the lateral portion of the nail matrix
4414	ABR-3-28-g005	what does thoracic ct reveal avm of?	left lower lobe
4415	PAMJ-20-22-g004	what shows a solid tumor mass in the right kidney measuring 34mm with exophytic development and moderate enhancement?	ct scan of the abdomen
4416	IJRI-21-253-g002	what shows septal thickening on the right side?	axial ct section
4417	1477-7819-11-210-7	where does ct scan show a bulky tumor in?	in the lower third of the esophagus
4418	JCIS-4-23-g008	what shows intense enhancement of the mass?	axial mri image
4419	1751-0147-56-32-1	what does ct image show the focal accumulation of?	of contrast medium with a tear drop shape
4420	jls0031331140004	what does ct scan show?	posterior gastric diverticulum with air and contrast
4421	JCN-2-46-g004	what shows the molar tooth sign?	magnetic resonance imaging
4422	pone.0099904.g004	where is blood visible in?	the lateral ventricles
4423	IJSTD-34-35-g005	what does ct pns show the perforation of?	right side of hard palate
4424	cios-3-24-g002	what shows each vertebra disc unit divided into three equal portions?	the sagittal magnetic resonance image
4425	UA-2-29-g003	what shows perinephric abscess reaching posterior to ivc?	axial ct image through the upper pole of right kidney
4426	SJA-8-432-g001	what does ct scan of neck show?	the supraglottic mass
4427	JNRP-5-414-g002	what does sagittal section magnetic resonance imaging show to the cord compressing the cord and cord contusion at c6 c7?	collection anterior
4428	pone.0120110.g003	what are portosystemic collaterals shown as without signal intensity?	as areas
4429	medi-94-e1561-g004	what shows consolidation in the right middle lung with bilateral pleural effusion in a case of pulmonary nocardiosis?	the chest ct
4430	rjt11401	what does image from ct scan show?	a transition point in the right lower quadrant
4431	1749-7922-8-40-5	what shows free air in perirectal space and in the right lateral abdominal wall?	ct
4432	kjae-63-90-g001	where does three dimensional volume rendered image from ct angiography show the presence of diffuse and severe varicosities?	in the whole right leg with hypertrophy
4433	cios-1-58-g003	what does mri show subligamentous extension of?	of inflammation to the t12 l1 intervertebral disc
4434	rjt04501	where is the transition point of dilated bowel lying?	adjacent to the neobladder
4435	1757-1626-3-59-2	what does pulmonary ct scan show?	extensive ground glass opacities
4436	1752-1947-2-211-2	what shows herniation injury?	coronal mri t2 flair sequence
4437	ymj-49-857-g001	what does initial brain ct angiography show?	bilateral internal carotid artery occlusions
4438	1749-7221-8-12-1	what shows well circumscribed lesion involving c7 root with enhancement on t2 weighted images?	mri neck
4439	UA-3-103-g001	what shows a large heterogeneous right renal mass?	ct scan of abdomen
4440	jls0031127850001	what does ct abdomen pelvis show?	horseshoe kidney with multiple arteries, stones, and tumor in left renal moiety
4441	1746-1596-7-157-1	what shows a hypo intense cystic mass in the posterior soft tissue at the craniovertebral junction?	t1 weighted mri without gadoliniumcontrast
4442	crg-0009-0200-g01	what does magnetic resonance imaging of the brain show?	intact brain structures with no signs of obstructive hydrocephalus
4443	isd-41-189-g005	what is almost dissolved? 	the abscess in the submandibular and sublingual space
4444	12957_2013_1864_Fig1_HTML	what do mri t2 cuts show an irregular isosignal wall thickening of?	of the side wall of the right atrium
4445	1757-1626-2-9388-2	where does ct scan of the abdomen reveal a uterus with dilated cavity?	on top of the dilated cervix
4446	AMS-10-23428-g006	where does lumbar mri demonstrate horseshoe kidney?	on axial t2 weighted image
4447	IJRI-18-80-g014	what shows a fat density lesion with a hyperdense rim and fat stranding adjacent to the ascending colon?	contrast enhanced ct scan
4448	jkns-52-564-g002	what reveal abnormally high signal intensity in the t11 vertebral body and spinal cord compression by soft tissue extension?	t2 weighted sagittal magnetic resonance images
4449	arh0021501290003	what does ct of the head show repair of?	of anterior skull base with bilateral calvarial bone grafts in place
4450	1749-8090-8-109-4	what is the innominate artery arising as?	a blind outpouching
4451	fnhum-07-00494-g0001	what does arrows show the approximate location of?	each lesion
4452	DRJ-9-32-g010	what shows subchondral cyst in the left tmj?	axial ct
4453	1477-7819-12-48-3	what does coronal mri show the involvement of?	of the right iliac crest
4454	IJMPO-30-80-g004	what does t2 weighted image of mri brain show?	multiple metastatic lesions
4455	PAMJ-18-284-g003	what does axial mri through the sphenoid sinus on t1 with gadolinium show?	a tissue process occupying the sinus with heterogeneous enhancement
4456	ATM-04-143-g004	what shows posterior pneumorrhachis?	ct chest
4457	1752-1947-5-342-6	what shows that the lesion is slightly to the right of the midline?	axial t2 weighted mri of his cervical spine
4458	1477-9560-6-2-1	what does ct demonstrate?	large ischaemic infarct in the right parietal lobe
4459	IJSTD-34-35-g006	what shows the bilateral maxillary and nasal polyps?	ct pns
4460	TOOPHTJ-5-25_F2B	what is the coronal ct unable to show?	continuity from the cyst to the maxillary sinus
4461	SaudiMedJ-35-1305-g003	where does a sagittal view of mri t2 show high signal intensity of the mass?	in the pelvis
4462	IJOrtho-45-181-g007	what does mri scan show?	presence of a loose body in the posterior compartment with a possible osteochondral defect in the dorsal articular surface of capitellum
4463	NJS-18-22-g002	where does ct scan of the abdomen show two cystic collections?	in the anterior abdominal wall
4464	JCN-3-146-g002	what is also visualized?	The feeder from aorta
4465	hlv-06-128-g003	where does cardiac magnetic resonance image show a hypo intense mass?	in the posterior mitral annulus
4466	jsls-11-4-487-g02	what does the mass show after intravenous injection of gadolinium?	a progressive, heterogeneous, and delayed enhancement
4467	1477-7819-8-12-2	where does an abdominal ct scan show a mass?	at the lumen of gallbladder
4468	JNRP-4-224-g001	what does sagittal view of the magnetic resonance venography of the brain show?	superior sagittal sinus and right lateral sinus thrombosis
4469	1477-7819-7-21-2	what does pre operative ct abdomen pelvis image show?	normal appearing ileum at ileo caecal junction
4470	JPN-6-94-g002	what reveals agnathia, hypoplasia of the malar area, presence of proboscis and polyhydramnios?	Sagittal MRI scan of the intrauterine fetus
4471	JOMFP-18-271-g003	where does mri show a hematoma like lesion?	within the temporalis muscle
4472	kjim-6-1-38-7f3	what does chest ct scan show?	multiple nodules
4473	1756-6614-2-12-1	what shows congestion of the retro orbital space and enlargement of the extraocular muscles?	magnetic resonance imaging of the orbits
